,Lat.1.j.,Long.1.j.,Elevation_ds,cz_ds,MAT_ds,MAP_ds,VPD_ds,SRAD_ds,clay,silt,sand,bdod,cec,N,pH,soc
1400,18.8397349,-168.7795268,-5198,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1401,-49.89858261,-55.87862201,-604,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1402,-21.64671235,-81.83853476,-2313,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1403,-37.90924541,159.9548285,-5092,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1404,46.7664769,122.9322279,189,Dwa,4.376999954,403,8.080000013,173768,21.6,28.2,50.2,0.0131,25.7,0.0455,7.6,1.72
1405,-40.09388323,116.2687564,-4723,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1406,-55.19880019,97.54626154,-3961,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1407,-31.7287406,-123.7735676,-3482,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1408,70.88859158,29.88591908,-371,Dfc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1409,-53.99990049,-75.49060131,-4223,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1410,-53.97280309,-148.4408739,-4169,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1411,26.59758018,67.16585275,846,BWh,23.33600005,302,15.66000009,236739,19.1,23.4,57.5,0.0135,17.3,0.0117,7.8,1.11
1412,-17.61936917,-39.97301535,140,Af,24.06399997,1079,28.60000014,190145,28.6,22,49.4,0.0125,20.3,0.0308,5.5,4
1413,16.45560629,48.88125946,1037,BWh,26.70899947,88,11.79000014,252339,11.1,37.1,51.8,0.0145,22.4,0.0088,8.1,0.67
1414,44.20454466,66.33603972,145,BWk,11.17100004,148,8.129999936,190714,31.5,43,25.6,0.0139,28.6,0.0222,7.7,1.64
1415,-68.2720116,15.55785391,-3570,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1416,3.882617555,-179.9438684,-5458,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1417,-61.43097019,157.2342342,-2690,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1418,-3.773226082,-173.7104883,-5515,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1419,-55.53553972,-7.531898813,-3658,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1420,-74.23153203,-45.79625113,-423,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1421,-10.60319155,55.9999022,-3677,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1422,55.22331562,-86.96220618,113,Dfc,-4.22666654,541,6.149999894,136884,26.1,31.7,42.1,0.0095,33.5,0.0675,6.1,19.24
1423,-57.85678068,83.55311517,-3873,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1424,-6.305646741,-132.3254681,-4446,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1425,-30.21251796,176.522248,-4310,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1426,-26.51592478,174.3487983,-4212,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1427,-0.066204318,57.41233075,-4662,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1428,-64.87547128,61.54474966,-3921,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1429,-37.29231062,-82.5695114,-3594,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1430,1.402691284,76.75436826,-4207,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1431,35.02726232,-161.2765745,-5788,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1432,47.43539564,43.84435046,129,Dfa,8.421333149,359,9.73999989,144535,25.2,38.4,36.5,0.0118,32.3,0.0426,7.1,5.25
1433,6.017419367,-5.872438727,283,Aw,25.11066659,1271,31.3599999,207873,25,20.3,54.6,0.0131,18.4,0.035,5.5,4.76
1434,57.72574022,48.55345068,125,Dfb,2.733333151,555,7.919999957,118443,23.7,33.9,42.4,0.0074,39.5,0.079,5.1,13.9
1435,-48.05860104,97.06111715,-3204,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1436,-36.10189449,62.2825454,-4725,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1437,42.70203623,91.87385635,347,BWk,12.13899998,20,6.290000036,202564,39.2,33.2,27.6,0.014,22.5,0.0187,8,1.08
1438,-39.7602506,-153.8092822,-4823,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1439,9.2063842,-66.80035735,147,Aw,26.96033335,1088,30.6500001,213191,29.2,37.2,33.6,0.014,21.7,0.0185,6.1,2.04
1440,-43.44932624,-32.97148431,-5316,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1441,14.90677925,-11.46774927,107,BSh,29.43233363,507,19.09999996,247956,27.5,24.9,47.7,0.0157,7.2,0.0057,6.7,0.65
1442,-30.40824431,-78.29875806,-4351,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1443,-40.76585031,-47.520217,-5213,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1444,-47.79357978,29.54441294,-4463,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1445,-55.10493999,18.443167,-4295,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1446,43.22741797,99.52002263,1056,BWk,6.535666494,52,5.729999945,197913,27.5,28.2,44.2,0.0136,19.9,0.0161,8.1,1.12
1447,-36.86665972,-136.8126423,-4610,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1448,-30.86604303,-26.21548017,-4511,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1449,33.65994893,147.7229293,-6116,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1450,7.604563985,7.077201521,328,Aw,25.63633331,1293,27.98999965,188194,12.4,12,75.6,0.0132,7.1,0.0151,5.5,2.26
1451,-79.25773348,2.962426683,10,EF,-34.34899998,53,0.509999998,156371,NA,NA,NA,NA,NA,NA,NA,NA
1452,-60.87921725,62.76561895,-4551,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1453,44.48162516,25.43862359,138,Cfa,10.44300012,550,12.43000004,160255,50.9,35.1,14.1,0.0134,28.1,0.0345,6.4,3
1454,20.33621632,5.212428058,549,BWh,26.38499991,39,10.07999992,268484,17,26.7,56.3,0.0143,24.3,0.0046,8.3,0.49
1455,-30.05438648,-139.4833395,-4094,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1456,65.00738045,150.6448032,114,Dfc,-10.67966684,263,4.530000003,119238,17.5,35.4,47,0.007,55.1,0.087,5.8,18.45
1457,23.86281021,-158.3426606,-4607,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1458,-81.48720122,-81.12736993,-763,EF,-25.01033306,214,0.609999998,142691,NA,NA,NA,NA,NA,NA,NA,NA
1459,44.10824545,58.73269566,38,Climate Zone info missing,10.09800002,122,10.65000001,184112,31.8,39.5,28.7,0.0135,23.6,0.0342,7.8,5.1
1460,-17.7835989,117.2152238,-2013,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1461,45.63107513,171.4066334,-5946,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1462,-30.80314531,57.07885791,-4140,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1463,-48.74632201,-175.5019363,-5276,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,-25.41822408,-77.65604622,-4180,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1465,44.98939792,-4.299585745,-4435,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1466,21.66032776,27.26590496,408,BWh,23.74833322,3,8.599999964,269312,10.6,21.7,67.7,0.0142,19.2,0.0095,8.1,0.34
1467,4.70659433,-109.6021156,-3869,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1468,-59.4867852,-122.0222582,-4739,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1469,14.34773955,55.62140009,-2836,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1470,63.18235337,-71.38265865,264,ET,-8.613666534,388,4.389999907,116239,NA,NA,NA,NA,NA,NA,NA,NA
1471,-22.51347446,-40.16682481,-924,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1472,12.06883102,141.9001946,-3143,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1473,30.25419614,120.9945246,-6,Cfa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1474,46.49143267,39.72417165,38,Cfa,10.26800022,593,11.51000011,145328,26.5,54.5,19.1,0.0125,33.6,0.0714,6.9,5.28
1475,-63.29806719,-44.57892068,-3274,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1476,-88.81301514,-131.8212592,NA,EF,-43.61099943,106,0.450000005,140546,NA,NA,NA,NA,NA,NA,NA,NA
1477,-2.870112683,168.4274065,-3536,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1478,-7.712755692,167.0698562,-3826,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1479,-27.24253724,-9.520598883,-4728,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1480,44.04992127,-39.93452322,-4743,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,41.99000689,-110.5123453,2326,Dfb,2.754666726,274,5.47999993,190597,21.2,45.8,33,0.0129,17.5,0.0196,7.4,2.73
1482,-10.71121639,115.5566397,-3255,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1483,21.24897761,-72.24370759,-2629,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1484,25.54761901,14.31521438,479,BWh,22.58833321,13,10.4600001,258377,23.4,18.8,57.8,0.0135,13.8,0.0095,8.3,0.46
1485,-35.94165724,-31.67875268,-4258,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1486,-41.40428257,-88.53372141,-2937,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1487,75.98509666,108.1310936,422,ET,-16.55666691,235,2.79999998,91839,17.7,42.3,39.9,0.0052,50.3,0.1156,6.2,19.49
1488,73.66716243,8.830039529,-2225,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1489,-59.46583483,150.3576498,-3258,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1490,-24.43663072,95.09843786,-5254,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1491,-79.79887542,-34.87918695,-1034,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1492,52.78951592,-5.287415078,-74,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1493,22.82904783,-42.9427301,-4365,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1494,67.15561734,-14.36818893,-385,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1495,-29.0490623,173.436684,-2867,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1496,51.21659385,135.4707651,364,Dwc,-1.873666684,630,6.989999916,150686,19.1,36.7,44.2,0.0092,31.8,0.1004,5.5,9.83
1497,-58.06847687,-128.4446352,-3466,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1498,59.04692287,-112.7783504,249,Dfc,-1.509999926,368,6.840000063,132097,24.9,44.7,30.4,0.0106,26.1,0.0223,6.5,3.74
1499,14.17619156,28.60423288,565,BWh,26.56566636,197,12.85000023,251584,21.3,18.2,60.5,0.0156,12.1,0.0056,7.6,0.39
1500,-32.17144903,178.6796451,-2578,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1501,-11.29996652,-82.40038505,-4727,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1502,-64.44977655,-104.2851831,-5017,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1503,-28.84964458,162.2710798,-1431,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1504,-20.98563095,-45.76677944,976,Cwa,19.31333319,1518,20.48999965,181012,37.1,29.8,33.1,0.0115,12,0.0295,5.1,3.87
1505,6.152722523,-27.96462502,-4251,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1506,-28.7798925,-112.7736345,-2990,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507,-57.41186665,69.11822883,-2598,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1508,-64.68466297,105.7645629,-1832,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1509,-15.53581489,-17.01714702,-3870,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1510,-70.97114941,114.9487844,-313,EF,-33.91200018,83,0.839999992,158797,NA,NA,NA,NA,NA,NA,NA,NA
1511,22.22171684,10.76829018,602,BWh,25.61700018,11,9.24000001,270641,16.2,28.4,55.4,0.0138,25.2,0.0097,8.2,0.44
1512,9.354915546,20.21413883,397,Aw,27.23499997,952,23.76000011,243672,20.3,36.7,43,0.0148,18.4,0.0127,6.9,1.33
1513,39.24530168,-128.9580789,-4339,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1514,-13.6525813,89.62174231,-5319,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1515,-54.77626132,-20.41585629,-4427,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1516,9.01999464,7.434922708,452,Aw,26.61433315,1362,24.58000004,194657,18.9,14.8,66.3,0.0129,6.9,0.0123,5.7,1.42
1517,-53.5244262,60.35086054,-4795,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1518,48.5538404,-40.87425141,-4482,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1519,-3.048813311,122.5379155,-28,Climate Zone info missing,27.17666674,2338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1520,60.28178535,34.45578986,201,Dfc,2.686999937,733,8.070000067,108164,11.2,44,44.8,0.0064,58.1,0.101,4.7,22.92
1521,-19.79386226,55.67814365,-4261,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1522,37.3462991,-119.4255778,2141,Csb,7.575000008,959,4.900000006,213708,8,21,71,0.0108,19.1,0.0498,5.7,8.68
1523,-47.96684049,-42.96841023,-5836,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1524,-81.96657403,-44.49258314,-784,EF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1525,0.379227518,40.43887256,143,BSh,28.32566659,324,27.63999987,232401,22.8,22.8,54.4,0.0143,17.1,0.0094,7.6,1.1
1526,-58.48526358,164.8406286,-4784,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1527,-26.93752282,-118.0665812,-3267,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1528,-23.55414123,-94.45609038,-3782,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1529,-33.99877102,43.4803954,-2497,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1530,39.76454312,-154.2886499,-5053,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1531,-38.14742218,-139.4230667,-5058,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,8.058875699,-118.5205919,-4141,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1533,18.41996122,25.0426365,562,BWh,24.52799988,27,8.97999993,269434,15.9,24.4,59.8,0.0148,21.9,0.0087,8.1,0.59
1534,38.77627676,28.61872637,594,Csa,13.55266658,666,11.47000003,207752,29.1,39.4,31.4,0.0129,26.4,0.0297,6.7,3.31
1535,-55.07535775,-119.5210581,-2870,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1536,-50.21026931,65.71338477,-653,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1537,52.73331935,179.789171,-1728,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1538,8.07992998,41.83265883,947,BSh,23.76033354,609,22.41999972,249813,32.2,28.5,39.2,0.0131,33.1,0.0219,7.4,3.71
1539,57.13187776,105.2971983,506,Dfc,-3.450666567,450,5.769999962,126846,17.2,36.9,45.9,0.0065,41,0.0591,5.8,6.61
1540,-10.23687949,-174.4662996,-4228,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1541,-11.42745229,-160.9339693,-2741,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1542,43.65706828,68.94615297,909,BSk,10.17400014,280,6.419999972,187543,26.3,44.9,28.8,0.0133,27.2,0.0229,7.5,1.65
1543,61.46221856,25.44512283,74,Dfc,4.195666568,596,8.379999965,108307,NA,NA,NA,NA,NA,NA,NA,NA
1544,-4.010516784,73.63906288,-2981,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1545,25.31698641,60.70090357,78,BWh,26.16633336,166,28.05999982,240786,18.6,25.9,55.6,0.0148,18.1,0.0118,7.9,0.54
1546,37.04914089,-71.64308312,-3915,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1547,-60.44743576,82.8527204,-1769,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1548,-72.34769492,-49.30950615,-705,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1549,-58.77860997,-74.84946568,-4769,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1550,45.65659999,-157.7714375,-5247,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1551,-46.20175014,-132.1800447,-4029,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1552,14.86486586,143.0725146,-3006,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553,16.39116623,145.8751354,-1993,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1554,30.46230144,65.15742092,1115,BWh,20.52933347,129,8.630000055,232130,19.2,25.1,55.7,0.0147,17.6,0.0065,8,0.19
1555,-39.32211462,69.44490865,-4183,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1556,65.119745,62.16909022,62,Dfc,-4.165999929,510,5.590000033,108380,24,40,35.9,0.0062,53.2,0.089,4.8,20.06
1557,-9.031394181,52.84722215,-3971,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1558,28.90781137,149.0625483,-6054,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1559,5.945963813,9.436478019,203,Am,26.03366661,2430,31.94000006,178065,22.1,18.6,59.3,0.0125,11.7,0.0226,5.2,2.9
1560,9.232294682,-140.6391527,-5232,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1561,39.43155459,-97.21077779,372,Cfa,12.26633348,767,12.91999993,183780,32.3,57.6,10.1,0.0139,20,0.0212,6.2,2.43
1562,31.61092615,-81.02690259,-10,Cfa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1563,27.71483915,-45.70290439,-3653,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1564,37.49744409,171.281892,-5165,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1565,32.24800074,85.65799805,4707,ET,-1.152333329,111,2.670000009,202103,20.8,29.3,49.9,0.0128,15.3,0.0118,8.7,0.97
1566,-30.12791856,112.3696842,-5187,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1567,2.470683422,-89.13862609,-1928,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1568,-26.29821821,-61.40877382,141,Cfa,21.87500016,772,20.82000005,206129,33.2,48.3,18.5,0.0127,22.4,0.0156,7.1,2.49
1569,-75.06347411,-151.544687,-3782,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1570,-60.37471736,6.094939448,-5341,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1571,35.45547808,-102.7109146,1127,BSk,14.11366651,428,10.44000006,217323,27.6,31.9,40.5,0.0148,16.7,0.0192,7.5,1.76
1572,-11.33634396,-159.6726639,-5318,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1573,33.43595438,113.2170187,242,Cwa,14.81966649,814,15.55999988,172982,22.5,46.3,31.2,0.0125,21.6,0.0139,7.1,2.27
1574,32.22451881,-39.04655999,-3130,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1575,27.74701195,176.5742567,-5442,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1576,-27.01876662,31.08926743,992,Cfa,18.5623335,826,17.0999999,222762,31.9,18.2,49.8,0.0127,13.9,0.0196,5.7,2.24
1577,-51.12033936,-39.07184115,-4081,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1578,-29.29367977,-28.77670253,-3463,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1579,28.04692867,-60.17639877,-6024,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1580,47.39685194,-37.88664725,-4609,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1581,-38.39743779,27.49850764,-2876,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1582,79.51961301,-104.113015,-367,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1583,55.16222236,-50.79773099,-3130,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1584,1.444095381,-84.8861334,-2914,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1585,-5.549002144,124.4954335,-1031,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1586,-18.60997977,140.041139,40,BSh,26.546,630,19.59000015,260073,22.1,13.2,64.7,0.0144,22.4,0.0047,7,0.8
1587,-35.08332348,12.08151782,-4886,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1588,-42.55815281,-123.4331595,-4362,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1589,-44.50140588,-83.82716711,-3590,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1590,-44.88230526,121.479787,-4405,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1591,21.95078339,92.88392446,362,Am,24.09033314,2856,25.88,218472,26.4,36.9,36.7,0.0113,17.9,0.0222,5.4,3.12
1592,-11.16710864,-59.28470031,409,Aw,24.18966675,1915,29.36999989,174744,28.8,33.6,37.6,0.0114,13.9,0.0203,4.4,2.73
1593,-7.835681752,80.91811504,-5223,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1594,-28.85847172,-171.2823064,-5212,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1595,-45.57848144,66.00014962,-3689,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1596,75.18340809,-173.1910099,-351,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1597,6.895262784,64.92724322,-4242,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1598,-23.50389787,-7.796448944,-4725,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1599,-37.4598171,-123.9866333,-4153,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1600,43.53326435,-13.88868095,-4254,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1601,-29.71766139,19.12776849,965,BWh,17.65933323,170,9.98999995,256045,16.5,12.3,71.3,0.0135,13,0.0055,7.9,0.85
1602,73.37852576,-10.29937693,-2877,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1603,52.08987971,-65.04839634,612,Dfc,-3.640333238,860,6.099999905,131540,NA,NA,NA,NA,NA,NA,NA,NA
1604,-18.18032576,174.2262967,-2729,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1605,-28.3770972,-15.07945343,-3570,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
